Tgl & Wkt;KETERANGAN;NOMINAL;Debit;Kredit
04/01/2020 09:21:40;CAB JOG (BCA VA DR KALIURANG AGEN);396000;A002011027;C001041021
04/01/2020 09:22:28;CAB BSI (BCA VA DR DEPOK COUNTER);863000;A002011027;C001041036
04/01/2020 09:22:57;CAB JKT (BCA VA DR LENTENG AGUNG AGEN);3984934;A002011027;C001041016
04/01/2020 09:31:44;CAB SUB (BCA VA DR DEMAK COUNTER);1622250;A002011027;C002041035
04/01/2020 09:32:22;CAB MOK (BCA VA DR MOJOKERTO CABANG);1611000;A002011027;C002041035
04/01/2020 09:33:09;CAB SRG (BCA VA DR SEMARANG COUNTER);2676250;A002011027;C001041011
04/01/2020 09:37:47;CAB PKU (BCA VA DR PEKANBARU CABANG);4703000;A002011027;C002041049
04/01/2020 09:37:54;CAB BDO (BCA VA DR UJUNG BERUNG AGEN);84475;A002011027;C002041042
04/01/2020 09:41:01;CAB SUB (BCA VA DR PANDEGILING COUNTER);5224850;A002011027;C001041013
04/01/2020 09:42:27;CAB BDO (BCA VA DR DAKOTA BANDUNG);960000;A002011027;C001041018
04/01/2020 09:44:14;CAB BDO (BCA VA DR SUMEDANG COUNTER);697000;A002011027;C001041012
04/01/2020 09:44:59;CAB BDO (BCA VA DR BANDUNG COUNTER);74000;A002011027;C002041035
04/01/2020 09:46:23;CAB BRG (BCA VA DR BOGOR CABANG);1074000;A002011027;C001041036
04/01/2020 09:48:55;CAB BSI (BCA VA DR LIPPO COUNTER);3780218;A002011027;C001041011
04/01/2020 09:49:03;CAB BDO (BCA VA DR MARGAASIH AGEN);4252014;A002011027;C002041035
04/01/2020 09:53:20;CAB BDO (BCA VA DR BANDUNG COUNTER);1358575;A002011027;C001041020
04/01/2020 09:54:18;CAB BDO (BCA VA DR BANDUNG COUNTER);286000;A002011027;C001041018
04/01/2020 09:59:04;CAB SRG (BCA VA DR PUSPONJOLO AGEN);889500;A002011027;C001041016
04/01/2020 09:59:25;CAB TAN (BCA VA DR TANAH TINGGI AGEN);16300000;A002011027;C002042061
04/01/2020 10:02:11;CAB XOJ (BCA VA DR COUNTER LEBO);1979212;A002011027;C001041011
04/01/2020 10:03:33;CAB MES (BCA VA DR BINJAI COUNTER);397477;A002011027;C001041021
04/01/2020 10:04:32;CAB CBN (BCA VA DR CIREBON CABANG);2126000;A002011027;C001041031
04/01/2020 10:07:49;CAB BDO (BCA VA DR DAKOTA BANDUNG);1206000;A002011027;C001041024
04/01/2020 10:08:56;CAB SRG (BCA VA DR BANYUMANIK AGEN);147500;A002011027;C001041013
04/01/2020 10:12:16;A. LMJ (BCA VA DR LUMAJANG AGEN);195000;A002011027;C001041020
04/01/2020 10:13:51;CAB TAN (BCA VA DR CIKUPA COUNTER);6915000;A002011027;C002041035
04/01/2020 10:14:06;CAB MLG (BCA VA DR MALANG CABANG);200000;A002011027;C001041026
04/01/2020 10:15:12;CAB BDO (BCA VA DR KATAPANG AGEN);2228600;A002011027;C001041016
04/01/2020 10:21:54;CAB BDO (BCA VA DR PASAR BARU AGEN);6743854;A002011027;C001041011
04/01/2020 10:23:09;CAB SRG (BCA VA DR SEMARANG CABANG);2159786;A002011027;C001041011
04/01/2020 10:26:10;CAB JKT (BCA VA DR SRENGSENG AGEN);7643500;A002011027;C001041012
04/01/2020 10:30:07;CAB XOJ (BCA VA DR BAMBE AGEN);530000;A002011027;C002041038
04/01/2020 10:33:45;CAB JKT (BCA VA DR RAWA DOMBA COUNTER);1824000;A002011027;C001041013
04/01/2020 10:34:22;CAB TAN (BCA VA DR CIKUPA COUNTER);728000;A002011027;C001041013
04/01/2020 10:35:27;CAB JKT (BCA VA DR PENGGILINGAN AGEN);1515000;A002011027;C001041021
04/01/2020 10:35:55;CAB TAN (BCA VA DR CIPONDOH AGEN);16960000;A002011027;C002042023
04/01/2020 10:36:27;CAB BDO (BCA VA DR RANCA EKEK AGEN);869000;A002011027;C001041013
04/01/2020 10:37:14;CAB TKG (BCA VA DR LAMPUNG CABANG);7199500;A002011027;C001041013
04/01/2020 10:37:33;CAB SUB (BCA VA DR DEMAK COUNTER);2897000;A002011027;C001041014
04/01/2020 10:37:37;CAB KII (BCA VA DR BLITAR AGEN);4973000;A002011027;C001041019
04/01/2020 10:38:20;CAB BDO (BCA VA DR BANDUNG COUNTER);4327500;A002011027;C002041035
04/01/2020 10:38:23;CAB JKT (BCA VA DR JELAMBAR CONTER);88000;A002011027;C001041016
04/01/2020 10:44:45;CAB MES (BCA VA DR KATAMSO AGEN);1104150;A002011027;C002042077
04/01/2020 10:44:53;CAB BSI (BCA VA DR BULAK KAPAL AGEN);15800000;A002011027;C002042044
04/01/2020 10:45:18;CAB BSI (BCA VA DR BETOS AGEN);2592064;A002011027;C001041025
04/01/2020 10:46:27;A. GBG (BCA VA DR GOMBONG AGEN);262000;A002011027;C002041043
04/01/2020 10:48:15;CAB SRG (BCA VA DR SEMARANG CABANG);563000;A002011027;C001041021
04/01/2020 10:50:16;CAB JKT (BCA VA DR CENGKARENG AGEN);88000;A002011027;C001041011
04/01/2020 10:54:04;CAB BSI (BCA VA DR HARAPAN JAYA AGEN);365025;A002011027;C001041026
04/01/2020 10:54:14;CAB BSI (BCA VA DR HARAPAN JAYA AGEN);1569000;A002011027;C002041035
04/01/2020 10:58:18;CAB SUB (BCA VA DR SURABAYA CABANG);2662000;A002011027;C001041012
04/01/2020 11:00:01;CAB MES (BCA VA DR MEDAN CABANG);32000;A002011027;C002041035
04/01/2020 11:00:08;CAB TMA (BCA VA DR TASIKMALAYA CABANG);158008;A002011027;C002041049
04/01/2020 11:01:55;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);1382486;A002011027;C002041049
04/01/2020 11:02:04;CAB JKT (BCA VA DR PETA SELATAN COUNTER);3189100;A002011027;C001041033
04/01/2020 11:04:22;CAB BSI (BCA VA DR DUTA HARAPAN AGEN);944564;A002011027;C002041049
04/01/2020 11:05:40;CAB TMA (BCA VA DR TASIKMALAYA CABANG);307100;A002011027;C002041049
04/01/2020 11:06:03;CAB TAN (BCA VA DR TANGERANG COUNTER);299000;A002011027;C001041021
04/01/2020 11:06:20;CAB MES (BCA VA DR KATAMSO AGEN);9058600;A002011027;C001041024
04/01/2020 11:06:33;CAB BSI (BCA VA DR BEKASI CABANG);730050;A002011027;C001041018
04/01/2020 11:09:16;CAB BSI (BCA VA DR PEJATEN AGEN);11389450;A002011027;C001041012
04/01/2020 11:10:04;CAB MLG (BCA VA DR MALANG CABANG);853810;A002011027;C001041014
04/01/2020 11:10:29;CAB JKT (BCA VA DR PS.PAGI/COUNTER);100000;A002011027;C001041019
04/01/2020 11:10:41;CAB SUB (BCA VA DR PCI COUNTER);2940375;A002011027;C002042079
04/01/2020 11:10:52;CAB SUB (BCA VA DR SURABAYA CABANG);8479000;A002011027;C001041012
04/01/2020 11:11:03;CAB SST (BCA VA DR SALATIGA CABANG);11299050;A002011027;C002041034
04/01/2020 11:19:24;CAB TAN (BCA VA DR CIKUPA COUNTER);2290500;A002011027;C001041016
04/01/2020 11:20:22;CAB SUB (BCA VA DR SURABAYA CABANG);9206000;A002011027;C002041036
04/01/2020 11:21:27;CAB BSI (BCA VA DR HANKAM AGEN);1163985;A002011027;C001041028
04/01/2020 11:22:26;CAB SRG (BCA VA DR MAJAPAHIT AGEN);6334596;A002011027;C001041021
04/01/2020 11:22:30;CAB SUB (BCA VA DR PANDEGILING COUNTER);596013;A002011027;C001041016
04/01/2020 11:23:13;CAB MGL (BCA VA DR MUNGKID AGEN);57000;A002011027;C001041021
04/01/2020 11:24:26;CAB JBG (BCA VA DR JOMBANG CABANG);5869050;A002011027;C002041035
04/01/2020 11:25:33;CAB BSI (BCA VA DR KOTA WISATA AGEN);1647534;A002011027;C001041011
04/01/2020 11:25:33;CAB SUB (BCA VA DR KEDUNG COWEK I);1169000;A002011027;C002041041
04/01/2020 11:26:16;CAB JKT (BCA VA DR RAWA BUAYA AGEN);2118550;A002011027;C001041036
04/01/2020 11:27:05;CAB CBN (BCA VA DR CIREBON CABANG);6555000;A002011027;C001041020
04/01/2020 11:28:02;CAB MES (BCA VA DR MEDAN CABANG);13521000;A002011027;C001041021
04/01/2020 11:29:59;CAB BDO (BCA VA DR PAMEUNTASAN AGEN);744500;A002011027;C001041016
04/01/2020 11:32:09;CAB XOJ (BCA VA DR MENGANTI AGEN);245000;A002011027;C001041016
04/01/2020 11:32:54;CAB SUB (BCA VA DR SURABAYA CABANG);5730000;A002011027;C002041040
04/01/2020 11:35:45;CAB MLG (BCA VA DR GADANG AGEN);2918650;A002011027;C001041021
04/01/2020 11:36:07;A. KNL (BCA VA DR KENDAL AGEN);1395000;A002011027;C002041042
04/01/2020 11:37:14;A. KNL (BCA VA DR KENDAL AGEN);1851100;A002011027;C002041035
04/01/2020 11:38:02;A. BJY (BCA VA DR BANDAR JAYA AGEN);890000;A002011027;C002041042
04/01/2020 11:40:07;CAB PNK (BCA VA DR PONTIANAK CABANG);169000;A002011027;C002041035
04/01/2020 11:40:36;CAB JKT (BCA VA DR SRENGSENG AGEN);4727000;A002011027;C002041035
04/01/2020 11:41:12;CAB BSI (BCA VA DR ELLI SUKMAJAYA AGEN);5601254;A002011027;C001041011
04/01/2020 11:43:20;CAB JOG (BCA VA DR SUPENO AGEN);608104;A002011027;C001041016
04/01/2020 11:43:24;CAB LMG (BCA VA DR LAMONGAN CABANG);11728500;A002011027;C001041012
04/01/2020 11:46:32;CAB MLG (BCA VA DR PARADISO GARDEN AGEN);2437000;A002011027;C001041025
04/01/2020 11:47:18;A. NIW (BCA VA DR NGAWI AGEN);278000;A002011027;C001041016
04/01/2020 11:47:55;CAB GRT (BCA VA DR GARUT CABANG);10082500;A002011027;C002042054
04/01/2020 11:48:28;CAB BSI (BCA VA DR JONGGOL AGEN);101500;A002011027;C001041012
04/01/2020 11:48:49;CAB BLP (BCA VA DR BALIKPAPAN CABANG);2202000;A002011027;C002041029
04/01/2020 11:49:14;A. KBB (BCA VA DR KOTA BUMI AGEN);3392950;A002011027;C001041032
04/01/2020 11:50:07;CAB XOJ (BCA VA DR KLUDAN AGEN);1422000;A002011027;C002041043
04/01/2020 11:51:55;CAB SUB (BCA VA DR SIDOTOPO COUNTER);3534500;A002011027;C002041035
04/01/2020 11:52:08;CAB WNB (BCA VA DR WONOSOBO CABANG);2135100;A002011027;C001041028
04/01/2020 11:52:28;CAB WNB (BCA VA DR WONOSOBO CABANG);2781000;A002011027;C001041032
04/01/2020 11:52:29;CAB WNB (BCA VA DR WONOSOBO CABANG);100000;A002011027;C001041021
04/01/2020 11:53:00;CAB TAN (BCA VA DR TAMAN TEKNO ASPERINDO AGEN);3071279;A002011027;C001041011
04/01/2020 11:53:02;A. JWN (BCA VA DR JUWANA AGEN);5753489;A002011027;C001041021
04/01/2020 11:53:03;A. CMS (BCA VA DR CIAMIS AGEN PUSAT);579000;A002011027;C001041028
04/01/2020 11:54:34;CAB TMA (BCA VA DR TASIKMALAYA CABANG);4505789;A002011027;C001041016
04/01/2020 11:55:01;CAB SUB (BCA VA DR KEMASAN KRIAN AGEN);10217450;A002011027;C001041021
04/01/2020 11:55:05;CAB DPS (BCA VA DR DENPASAR CABANG);455900;A002011027;C002041035
04/01/2020 11:55:51;CAB BSI (BCA VA DR CIANGSANA AGEN);545000;A002011027;C002041035
04/01/2020 11:56:04;A. KBN (BCA VA DR KEBUMEN AGEN);90000;A002011027;C002041036
04/01/2020 11:56:07;CAB BRG (BCA VA DR KEDUNG HALANG COUNTER);75950;A002011027;C001041016
04/01/2020 11:57:56;A. PGK (BCA VA DR PANGKAL PINANG AGEN);2774814;A002011027;C001041016
04/01/2020 11:59:27;CAB JKT (BCA VA DR CEMPAKA MAS AGEN);730000;A002011027;C001041016
04/01/2020 12:00:36;A. PLL (BCA VA DR PANGKALAN KERINCI AGEN);15521000;A002011027;C002041035
04/01/2020 12:01:59;CAB PLW (BCA VA DR PALU CABANG);200000;A002011027;C002041045
04/01/2020 12:05:41;CAB JKT (BCA VA DR MANGGA DUA SQUARE);1461125;A002011027;C001041016
04/01/2020 12:07:56;CAB PDG (BCA VA DR PADANG CABANG);4037600;A002011027;C002041035
04/01/2020 12:08:21;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);3308088;A002011027;C001041018
04/01/2020 12:08:21;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);7018000;A002011027;C002041047
04/01/2020 12:09:39;CAB DJB (BCA VA DR JAMBI COUNTER);2466325;A002011027;C001041018
04/01/2020 12:12:32;CAB DJB (BCA VA DR JAMBI CABANG);1935000;A002011027;C002041049
04/01/2020 12:15:40;CAB BSI (BCA VA DR BANTAR GEBANG AGEN);1725000;A002011027;C001041027
04/01/2020 12:17:05;CAB BDO (BCA VA DR DAKOTA BANDUNG);19714100;A002011027;C001041026
04/01/2020 12:17:09;CAB JBE (BCA VA DR RAMBIPUJI COUNTER);2976900;A002011027;C002041035
04/01/2020 12:17:23;A. IMU (BCA VA DR INDRAMAYU AGEN);83000;A002011027;C001041015
04/01/2020 12:17:38;A. BWX (BCA VA DR BANGKALAN AGEN);1827400;A002011027;C001041021
04/01/2020 12:20:59;CAB BSI (BCA VA DR LIPPO COUNTER);1691800;A002011027;C001041012
04/01/2020 12:23:25;CAB PLM (BCA VA DR ABU SAMAH AGEN);2427000;A002011027;C001041011
04/01/2020 12:24:57;CAB XOJ (BCA VA DR GRESIK COUNTER);32494800;A002011027;C001041011
04/01/2020 12:25:10;CAB BSI (BCA VA DR BINTARA AGEN);4929000;A002011027;C001041025
04/01/2020 12:26:36;CAB CJR (BCA VA DR CIANJUR CABANG);567000;A002011027;C001041016
04/01/2020 12:27:19;CAB PLM (BCA VA DR PELAJU COUNTER);113000;A002011027;C001041011
04/01/2020 12:28:00;CAB SUB (BCA VA DR TANDES AGEN);4346200;A002011027;C001041026
04/01/2020 12:28:55;CAB BSI (BCA VA DR HARAPAN INDAH AGEN);374000;A002011027;C001041016
04/01/2020 12:30:39;CAB BSI (BCA VA DR HARAPAN INDAH AGEN);2890900;A002011027;C001041014
04/01/2020 12:34:00;CAB SRG (BCA VA DR MT HARYONO AGEN);8850000;A002011027;C001041014
04/01/2020 12:35:01;CAB BSI (BCA VA DR CIRACAS AGEN);1956410;A002011027;C001041020
04/01/2020 12:37:51;CAB TAN (BCA VA DR BATU CEPER AGEN);1179000;A002011027;C002041035
04/01/2020 12:42:42;CAB TAN (BCA VA DR TANGERANG CABANG);210000;A002011027;C001041011
04/01/2020 12:47:00;CAB SEG (BCA VA DR CILEGON AGEN);54000;A002011027;C001041017
04/01/2020 12:47:26;CAB XOJ (BCA VA DR SIDOARJO CABANG);13220000;A002011027;C001041015
04/01/2020 12:48:25;CAB UPG (BCA VA DR PAGODAM COUNTER);4849500;A002011027;C001041018
04/01/2020 12:49:08;CAB UPG (BCA VA DR MAKASSAR CABANG);2333800;A002011027;C001041012
04/01/2020 12:50:08;CAB BSI (BCA VA DR CIBITUNG AGEN);878000;A002011027;C002041035
04/01/2020 12:51:33;A. TNU (BCA VA DR PARAKAN AGEN);915400;A002011027;C001041012
04/01/2020 12:52:11;CAB CBN (BCA VA DR CIREBON CABANG);1744350;A002011027;C001041011
04/01/2020 12:57:18;CAB TAN (BCA VA DR TANGERANG CABANG);99000;A002011027;C002041035
04/01/2020 12:58:28;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);2257575;A002011027;C001041011
04/01/2020 13:01:15;CAB SUB (BCA VA DR RUNGKUT AGEN);3179438;A002011027;C002042029
04/01/2020 13:01:17;CAB SUB (BCA VA DR RUNGKUT AGEN);884000;A002011027;C002041035
04/01/2020 13:02:45;CAB SST (BCA VA DR AMBARAWA COUNTER);2144500;A002011027;C002041033
04/01/2020 13:02:52;CAB PWL (BCA VA DR CILACAP COUNTER);1046500;A002011027;C001041023
04/01/2020 13:03:44;CAB BDO (BCA VA DR KATAPANG AGEN);330000;A002011027;C001041015
04/01/2020 13:03:58;CAB BSI (BCA VA DR GUNUNG PUTRI III AGEN);50000;A002011027;C001041012
04/01/2020 13:03:59;CAB BSI (BCA VA DR GUNUNG PUTRI III AGEN);160000;A002011027;C001041012
04/01/2020 13:09:03;CAB BDO (BCA VA DR BANDUNG COUNTER);483500;A002011027;C002041038
04/01/2020 13:09:52;CAB BSI (BCA VA DR GUNUNG PUTRI III AGEN);29450;A002011027;C001041018
04/01/2020 13:12:15;CAB PKL (BCA VA DR BATANG COUNTER);99000;A002011027;C002041035
04/01/2020 13:20:52;CAB CBN (BCA VA DR CIREBON CABANG);605000;A002011027;C001041016
04/01/2020 13:21:13;CAB SUB (BCA VA DR PANDUGO AGEN);3012412;A002011027;C002042066
04/01/2020 13:21:43;CAB JKT (BCA VA DR PERNIAGAAN AGEN);974625;A002011027;C002042075
04/01/2020 13:22:08;CAB JKT (BCA VA DR BEKASI AGEN);831787;A002011027;C002042065
04/01/2020 13:26:52;CAB JKT (BCA VA DR BEKASI AGEN);6467000;A002011027;C002041030
04/01/2020 13:32:04;CAB BSI (BCA VA DR SETU AGEN);20727385;A002011027;C001041016
04/01/2020 13:36:19;CAB BDO (BCA VA DR DAKOTA BANDUNG);82100;A002011027;C001041012
04/01/2020 13:40:57;CAB BDO (BCA VA DR CARINGIN AGEN);602000;A002011027;C002041035
04/01/2020 13:45:07;CAB TAN (BCA VA DR TANAH TINGGI AGEN);105000;A002011027;C001041017
04/01/2020 13:51:24;CAB BDO (BCA VA DR RANCA EKEK AGEN);27068968;A002011027;C002042025
04/01/2020 13:54:31;CAB TAN (BCA VA DR TANGERANG COUNTER);281000;A002011027;C002041051
04/01/2020 13:54:33;CAB JOG (BCA VA DR BANTUL JOGJA AGEN);1528000;A002011027;C002041061
04/01/2020 13:54:56;CAB SRG (BCA VA DR BETENG AGEN);8953000;A002011027;C002041051
04/01/2020 13:55:01;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);953850;A002011027;C001041011
04/01/2020 13:56:46;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);2700000;A002011027;C002042068
04/01/2020 13:56:55;CAB CBN (BCA VA DR CIREBON CABANG);75000;A002011027;C001041019
04/01/2020 14:00:24;CAB BSI (BCA VA DR DEPOK COUNTER);233120;A002011027;C001041011
04/01/2020 14:06:32;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);65000;A002011027;C002041035
04/01/2020 14:09:39;CAB SRG (BCA VA DR PUSPONJOLO AGEN);100000;A002011027;C002041035
04/01/2020 14:10:29;A. WGI (BCA VA DR WONOGIRI AGEN);262500;A002011027;C002041049
04/01/2020 14:12:56;CAB BSI (BCA VA DR BULAK KAPAL AGEN);49500;A002011027;C001041011
04/01/2020 14:13:31;CAB SUB (BCA VA DR SIDOTOPO COUNTER);5120500;A002011027;C001041017
04/01/2020 14:13:41;CAB SRG (BCA VA DR BANYUMANIK AGEN);213000;A002011027;C001041016
04/01/2020 14:14:32;CAB SST (BCA VA DR SALATIGA CABANG);1370228;A002011027;C001041016
04/01/2020 14:16:47;CAB KII (BCA VA DR KEDIRI CABANG);56250;A002011027;C001041016
04/01/2020 14:19:56;CAB JKT (BCA VA DR OTISTA AGEN);37000;A002011027;C001041015
04/01/2020 14:22:45;CAB BDJ (BCA VA DR DAKOTA BANJARMASIN);2046000;A002011027;C001041021
04/01/2020 14:24:16;A. BKS (BCA VA DR BENGKULU AGEN);4304000;A002011027;C001041023
04/01/2020 14:26:14;A. KPA (BCA VA DR KEPAHIANG AGEN);183600;A002011027;C001041011
04/01/2020 14:29:32;CAB BDO (BCA VA DR CIMAHI AGEN 01);322500;A002011027;C002041049
04/01/2020 14:29:43;CAB TAN (BCA VA DR CIKUPA COUNTER);24000;A002011027;C001041011
04/01/2020 14:30:55;CAB BRG (BCA VA DR BOGOR CABANG);556100;A002011027;C002041029
04/01/2020 14:32:42;CAB JOG (BCA VA DR SLEMAN AGEN);11650000;A002011027;C001041022
04/01/2020 14:46:08;CAB JOG (BCA VA DR KALIURANG AGEN);1733438;A002011027;C001041011
04/01/2020 14:46:18;CAB CBN (BCA VA DR CIREBON CABANG);245000;A002011027;C002041035
04/01/2020 14:46:28;CAB CBN (BCA VA DR PLERED COUNTER);2991000;A002011027;C002041042
04/01/2020 14:47:03;CAB CBN (BCA VA DR KUNINGAN COUNTER);70000;A002011027;C002041035
04/01/2020 14:48:17;CAB MES (BCA VA DR MEDAN CABANG);390400;A002011027;C002041035
04/01/2020 14:51:27;CAB KXT (BCA VA DR KLATEN CABANG);105000;A002011027;C001041023
04/01/2020 14:51:42;CAB TAN (BCA VA DR TANGERANG CABANG);99000;A002011027;C002041049
04/01/2020 14:54:12;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);974000;A002011027;C002041038
04/01/2020 14:55:25;CAB XOJ (BCA VA DR MENGANTI AGEN);61000;A002011027;C001041015
04/01/2020 15:04:56;CAB JKT (BCA VA DR PENGGILINGAN AGEN);483000;A002011027;C002041035
04/01/2020 15:07:13;CAB BSI (BCA VA DR CILEUNGSI AGEN);391000;A002011027;C002041030
04/01/2020 15:09:58;CAB MGL (BCA VA DR MUNGKID AGEN);950695;A002011027;C002041038
04/01/2020 15:12:46;CAB KRW (BCA VA DR KERTABUMI AGEN);150000;A002011027;C001041019
04/01/2020 15:21:09;CAB SUB (BCA VA DR PANDEGILING COUNTER);110000;A002011027;C001041011
04/01/2020 15:24:53;CAB BDO (BCA VA DR BANDUNG COUNTER);119548;A002011027;C001041011
04/01/2020 15:33:31;CAB BDO (BCA VA DR UJUNG BERUNG AGEN);228000;A002011027;C001041021
04/01/2020 15:35:19;CAB BDO (BCA VA DR DAKOTA BANDUNG);65000;A002011027;C001041021
04/01/2020 15:36:45;CAB BSI (BCA VA DR CILEUNGSI AGEN);129000;A002011027;C002041035
04/01/2020 15:36:59;CAB BDO (BCA VA DR SUMEDANG COUNTER);455700;A002011027;C001041032
04/01/2020 15:39:01;CAB MGL (BCA VA DR SECANG AGEN);1145000;A002011027;C001041027
04/01/2020 15:43:12;CAB BSI (BCA VA DR BEKASI CABANG);5147000;A002011027;C002042052
04/01/2020 15:45:36;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);117000;A002011027;C001041017
04/01/2020 15:45:56;CAB SUB (BCA VA DR KLAMPIS AGEN);800000;A002011027;C001041023
04/01/2020 15:56:26;CAB BSI (BCA VA DR WANAHERANG AGEN);376000;A002011027;C001041012
04/01/2020 16:05:14;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);262000;A002011027;C001041012
04/01/2020 16:07:01;CAB SRG (BCA VA DR SEMARANG CABANG);96200;A002011027;C001041021
04/01/2020 16:11:49;A. PEMALANG (BCA VA DR PEMALANG AGEN);6013725;A002011027;C002042051
04/01/2020 16:31:21;CAB BSI (BCA VA DR CIRACAS AGEN);40000;A002011027;C002041049
