Tgl & Wkt;KETERANGAN;NOMINAL;Debit;Kredit
04/02/2020 09:09:01;CAB SRG (BCA VA DR MT HARYONO AGEN);3471858;A002011027;C001041014
04/02/2020 09:11:34;CAB BSI (BCA VA DR HANKAM AGEN);895000;A002011027;C002041035
04/02/2020 09:13:42;CAB JKT (BCA VA DR MANGGA DUA SQUARE);1412825;A002011027;C001041011
04/02/2020 09:18:22;CAB XOJ (BCA VA DR GRESIK COUNTER);3594000;A002011027;C002041049
04/02/2020 09:18:38;CAB BSI (BCA VA DR HANKAM AGEN);346500;A002011027;C002041035
04/02/2020 09:18:44;CAB CBN (BCA VA DR TEGAL GUBUK AGEN);1047050;A002011027;C001041013
04/02/2020 09:19:14;CAB BSI (BCA VA DR CIANGSANA AGEN);1409900;A002011027;C002041035
04/02/2020 09:25:04;CAB SEG (BCA VA DR CILEGON AGEN);1398100;A002011027;C002041042
04/02/2020 09:26:55;CAB SKM (BCA VA DR SUKABUMI CABANG);60000;A002011027;C001041023
04/02/2020 09:27:50;CAB SUB (BCA VA DR PANDUGO AGEN);1922930;A002011027;C001041016
04/02/2020 09:33:54;CAB JOG (BCA VA DR BANTUL JOGJA AGEN);2205600;A002011027;C001041018
04/02/2020 09:33:58;CAB MGL (BCA VA DR MUNTILAN COUNTER);203000;A002011027;C001041032
04/02/2020 09:34:32;CAB XOJ (BCA VA DR SIDOARJO CABANG);6964000;A002011027;C002041049
04/02/2020 09:36:08;CAB PWK (BCA VA DR SADANG AGEN);2430000;A002011027;C002041041
04/02/2020 09:37:47;A. PLL (BCA VA DR PANGKALAN KERINCI AGEN);1300000;A002011027;C002042076
04/02/2020 09:40:48;CAB JKT (BCA VA DR RAWA BUAYA AGEN);5134375;A002011027;C001041011
04/02/2020 09:44:54;CAB BSI (BCA VA DR HARAPAN JAYA AGEN);542950;A002011027;C002041035
04/02/2020 09:45:53;CAB SRG (BCA VA DR BANYUMANIK AGEN);2357600;A002011027;C001041014
04/02/2020 09:52:36;CAB JKT (BCA VA DR PETA SELATAN COUNTER);193600;A002011027;C001041011
04/02/2020 09:53:42;CAB JOG (BCA VA DR SLEMAN AGEN);621318;A002011027;C001041018
04/02/2020 09:55:12;CAB JKT (BCA VA DR PETA SELATAN COUNTER);1398500;A002011027;C001041011
04/02/2020 09:55:34;CAB CBN (BCA VA DR CIREBON CABANG);1980000;A002011027;C001041013
04/02/2020 09:55:34;CAB JOG (BCA VA DR KALIURANG AGEN);1089650;A002011027;C001041018
04/02/2020 09:58:23;CAB JKT (BCA VA DR OTISTA AGEN);1722166;A002011027;C001041011
04/02/2020 10:01:59;CAB JKT (BCA VA DR PETA SELATAN COUNTER);29000;A002011027;C001041011
04/02/2020 10:02:43;CAB SRG (BCA VA DR BETENG AGEN);3141434;A002011027;C001041014
04/02/2020 10:08:00;CAB PWL (BCA VA DR CILACAP COUNTER);52000;A002011027;C001041024
04/02/2020 10:08:04;CAB TAN (BCA VA DR TAMAN TEKNO ASPERINDO AGEN);396000;A002011027;C001041021
04/02/2020 10:09:03;CAB PKL (BCA VA DR BATANG COUNTER);1288000;A002011027;C001041026
04/02/2020 10:10:49;CAB BSI (BCA VA DR BEKASI CABANG);1685000;A002011027;C002041035
04/02/2020 10:11:26;CAB SRG (BCA VA DR PUSPONJOLO AGEN);1503838;A002011027;C001041014
04/02/2020 10:14:19;CAB BSI (BCA VA DR SETU AGEN);3310550;A002011027;C002041035
04/02/2020 10:14:40;CAB PSM (BCA VA DR PASURUAN COUNTER);505000;A002011027;C001041028
04/02/2020 10:15:02;CAB PSM (BCA VA DR PASURUAN CABANG);1999000;A002011027;C001041028
04/02/2020 10:15:07;CAB BSI (BCA VA DR WANAHERANG AGEN);2105000;A002011027;C002041035
04/02/2020 10:16:22;CAB BDO (BCA VA DR DAKOTA BANDUNG);720000;A002011027;C001041012
04/02/2020 10:18:27;CAB BSI (BCA VA DR CIGANJUR AGEN);2983000;A002011027;C002041035
04/02/2020 10:20:24;CAB TAN (BCA VA DR TANGERANG COUNTER);63000;A002011027;C001041021
04/02/2020 10:20:46;CAB BDO (BCA VA DR KATAPANG AGEN);1731000;A002011027;C001041012
04/02/2020 10:21:03;CAB UPG (BCA VA DR MAKASSAR CABANG);240000;A002011027;C002041045
04/02/2020 10:21:31;CAB SUB (BCA VA DR BENOWO AGEN);23250;A002011027;C001041016
04/02/2020 10:22:18;CAB JKT (BCA VA DR PERNIAGAAN AGEN);2772795;A002011027;C001041011
04/02/2020 10:24:39;CAB BSI (BCA VA DR DEPOK COUNTER);2692000;A002011027;C002041035
04/02/2020 10:26:42;CAB SUB (BCA VA DR KEDUNG COWEK I);500000;A002011027;C001041016
04/02/2020 10:30:08;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);8066000;A002011027;C001041021
04/02/2020 10:30:28;CAB BSI (BCA VA DR HARAPAN INDAH AGEN);3343450;A002011027;C002041035
04/02/2020 10:31:52;CAB SUB (BCA VA DR RUNGKUT AGEN);168408;A002011027;C001041016
04/02/2020 10:32:14;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);275000;A002011027;C001041021
04/02/2020 10:33:01;CAB SKM (BCA VA DR SUKABUMI CABANG);2164000;A002011027;C001041023
04/02/2020 10:33:09;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);6696500;A002011027;C001041018
04/02/2020 10:33:28;CAB SUB (BCA VA DR SURABAYA CABANG);237750;A002011027;C001041016
04/02/2020 10:33:43;CAB BWW (BCA VA DR GENTENG AGEN);881000;A002011027;C002041029
04/02/2020 10:34:45;CAB BDO (BCA VA DR BANDUNG COUNTER);4354000;A002011027;C001041012
04/02/2020 10:35:28;CAB JKT (BCA VA DR LUBANG BUAYA AGEN);776434;A002011027;C001041011
04/02/2020 10:35:43;CAB BDO (BCA VA DR DAKOTA BANDUNG);10939600;A002011027;C001041012
04/02/2020 10:37:08;CAB TAN (BCA VA DR TANGERANG COUNTER);77000;A002011027;C001041021
04/02/2020 10:38:38;CAB BSI (BCA VA DR CIBITUNG AGEN);3779500;A002011027;C002041035
04/02/2020 10:38:55;CAB BSI (BCA VA DR JONGGOL AGEN);127000;A002011027;C002041035
04/02/2020 10:43:08;CAB MGL (BCA VA DR SECANG AGEN);672700;A002011027;C001041032
04/02/2020 10:44:13;CAB CBN (BCA VA DR CIREBON CABANG);69800;A002011027;C001041013
04/02/2020 10:46:51;CAB XOJ (BCA VA DR BAMBE AGEN);1053747;A002011027;C002041049
04/02/2020 10:49:49;CAB BSI (BCA VA DR BEKASI CABANG);517000;A002011027;C002041035
04/02/2020 10:51:34;CAB SUB (BCA VA DR PANDEGILING COUNTER);64000;A002011027;C001041016
04/02/2020 10:51:57;CAB CBN (BCA VA DR SAMPORA AGEN);160000;A002011027;C001041013
04/02/2020 10:51:58;CAB TAN (BCA VA DR TANGERANG CABANG);1634000;A002011027;C001041021
04/02/2020 10:52:22;CAB CBN (BCA VA DR PLERED COUNTER);743000;A002011027;C001041013
04/02/2020 10:52:53;CAB CBN (BCA VA DR KUNINGAN COUNTER);706000;A002011027;C001041013
04/02/2020 10:53:52;CAB CBN (BCA VA DR CIREBON CABANG);4867762;A002011027;C001041013
04/02/2020 10:56:09;CAB BSI (BCA VA DR BANTAR GEBANG AGEN);400000;A002011027;C002041035
04/02/2020 10:59:52;CAB SEG (BCA VA DR SERANG CABANG);1133000;A002011027;C002041042
04/02/2020 11:00:45;CAB SEG (BCA VA DR SERANG COUNTER);1124000;A002011027;C002041042
04/02/2020 11:03:04;CAB KII (BCA VA DR BLITAR AGEN);1959150;A002011027;C001041033
04/02/2020 11:03:05;CAB CBN (BCA VA DR CIREBON CABANG);415800;A002011027;C001041013
04/02/2020 11:03:30;CAB SUB (BCA VA DR PANDEGILING COUNTER);3074000;A002011027;C001041016
04/02/2020 11:05:00;CAB KII (BCA VA DR KEDIRI CABANG);4620900;A002011027;C001041033
04/02/2020 11:05:10;CAB BDO (BCA VA DR CIMAHI AGEN 01);1471000;A002011027;C001041012
04/02/2020 11:08:17;CAB MTR (BCA VA DR MATARAM CABANG);424000;A002011027;C002041055
04/02/2020 11:08:27;CAB BSI (BCA VA DR CIRACAS AGEN);675200;A002011027;C002041035
04/02/2020 11:09:04;CAB JKT (BCA VA DR PENGGILINGAN AGEN);3814317;A002011027;C001041011
04/02/2020 11:10:10;CAB TAN (BCA VA DR CIKUPA COUNTER);173000;A002011027;C001041021
04/02/2020 11:11:03;CAB JKT (BCA VA DR PETA SELATAN COUNTER);165000;A002011027;C001041011
04/02/2020 11:11:57;CAB JKT (BCA VA DR PETA SELATAN COUNTER);54000;A002011027;C001041011
04/02/2020 11:12:28;CAB JKT (BCA VA DR PETA SELATAN COUNTER);352500;A002011027;C001041011
04/02/2020 11:12:31;CAB BSI (BCA VA DR BINTARA AGEN);3125100;A002011027;C002041035
04/02/2020 11:13:25;CAB TAN (BCA VA DR CIKUPA COUNTER);1887000;A002011027;C001041021
04/02/2020 11:14:49;CAB SUB (BCA VA DR SIDOTOPO COUNTER);52000;A002011027;C001041016
04/02/2020 11:18:40;CAB GRT (BCA VA DR GARUT CABANG);2685000;A002011027;C002041047
04/02/2020 11:20:40;CAB TAN (BCA VA DR TANGERANG COUNTER);14171703;A002011027;C001041021
04/02/2020 11:21:05;CAB SUB (BCA VA DR TANDES AGEN);2803600;A002011027;C001041016
04/02/2020 11:21:28;CAB PLM (BCA VA DR PALEMBANG CABANG);8158200;A002011027;C001041036
04/02/2020 11:22:10;CAB KWS (BCA VA DR KUDUS COUNTER);3365000;A002011027;C001041025
04/02/2020 11:22:26;CAB JKT (BCA VA DR PETA SELATAN COUNTER);503750;A002011027;C001041011
04/02/2020 11:24:02;CAB SUB (BCA VA DR SURABAYA CABANG);952800;A002011027;C001041016
04/02/2020 11:25:15;CAB KXT (BCA VA DR KLATEN CABANG);4734000;A002011027;C002041036
04/02/2020 11:25:27;CAB BSI (BCA VA DR CILEUNGSI AGEN);1962900;A002011027;C002041035
04/02/2020 11:25:54;CAB CBN (BCA VA DR CIREBON CABANG);149500;A002011027;C001041013
04/02/2020 11:26:21;CAB XOJ (BCA VA DR MENGANTI AGEN);1605000;A002011027;C002041049
04/02/2020 11:27:00;CAB PWK (BCA VA DR PURWAKARTA CABANG);1609000;A002011027;C002041041
04/02/2020 11:29:38;CAB SUB (BCA VA DR TOEASEY AGEN);1495525;A002011027;C001041016
04/02/2020 11:32:27;CAB TAN (BCA VA DR TANGERANG COUNTER);55000;A002011027;C001041021
04/02/2020 11:37:04;CAB TAN (BCA VA DR TANGERANG CABANG);646000;A002011027;C001041021
04/02/2020 11:37:19;CAB MGL (BCA VA DR MUNGKID AGEN);2008025;A002011027;C001041032
04/02/2020 11:37:48;CAB PWL (BCA VA DR PURWOKERTO CABANG);6852000;A002011027;C001041024
04/02/2020 11:39:20;CAB LMG (BCA VA DR LAMONGAN CABANG);593000;A002011027;C002041057
04/02/2020 11:39:55;CAB BDO (BCA VA DR PASAR BARU AGEN);4626500;A002011027;C001041012
04/02/2020 11:40:04;CAB TAN (BCA VA DR TANAH TINGGI AGEN);4879400;A002011027;C001041021
04/02/2020 11:44:13;CAB PLM (BCA VA DR PELAJU COUNTER);191000;A002011027;C001041036
04/02/2020 11:44:33;CAB KXT (BCA VA DR KLATEN AGEN);258000;A002011027;C002041036
04/02/2020 11:50:11;CAB BDO (BCA VA DR RANCA EKEK AGEN);2398450;A002011027;C001041012
04/02/2020 11:50:57;CAB JKT (BCA VA DR DAKOTA JAKARTA);30145800;A002011027;C001041011
04/02/2020 11:51:09;CAB PKU (BCA VA DR PEKANBARU CABANG);950000;A002011027;C002041040
04/02/2020 11:51:21;CAB TKG (BCA VA DR LAMPUNG CABANG);5526000;A002011027;C002041034
04/02/2020 11:53:29;CAB PKL (BCA VA DR PEKALONGAN CABANG);4554000;A002011027;C001041026
04/02/2020 11:54:00;CAB JKT (BCA VA DR LENTENG AGUNG AGEN);1126820;A002011027;C001041011
04/02/2020 11:54:28;CAB KWS (BCA VA DR KUDUS CABANG);4433000;A002011027;C001041025
04/02/2020 11:59:45;CAB DPS (BCA VA DR DENPASAR CABANG);4771000;A002011027;C001041017
04/02/2020 12:03:11;CAB JKT (BCA VA DR BEKASI AGEN);2964259;A002011027;C001041011
04/02/2020 12:05:16;CAB BDO (BCA VA DR MARGAASIH AGEN);1898400;A002011027;C001041012
04/02/2020 12:05:57;CAB BSI (BCA VA DR BULAK KAPAL AGEN);1364000;A002011027;C002041035
04/02/2020 12:06:42;CAB PDG (BCA VA DR PADANG CABANG);260600;A002011027;C002041039
04/02/2020 12:07:33;CAB MLG (BCA VA DR MALANG GUDANG);45000;A002011027;C001041015
04/02/2020 12:07:44;CAB TAN (BCA VA DR PONDOK AREN AGEN);11845282;A002011027;C001041021
04/02/2020 12:08:43;CAB JKT (BCA VA DR PS.PAGI/COUNTER);6629000;A002011027;C001041011
04/02/2020 12:08:59;CAB BWW (BCA VA DR BANYUWANGI CABANG);1404950;A002011027;C002041029
04/02/2020 12:15:43;CAB BSI (BCA VA DR HARAPAN JAYA AGEN);83200;A002011027;C002041035
04/02/2020 12:16:14;CAB TAN (BCA VA DR PAMULANG AGEN);12606853;A002011027;C001041021
04/02/2020 12:17:05;CAB WNB (BCA VA DR WONOSOBO CABANG);1285000;A002011027;C002041033
04/02/2020 12:18:50;CAB BRG (BCA VA DR BOGOR CABANG);10337000;A002011027;C001041020
04/02/2020 12:19:40;CAB MGL (BCA VA DR MAGELANG CABANG);1902000;A002011027;C001041032
04/02/2020 12:20:58;CAB MLG (BCA VA DR MALANG CABANG);10659000;A002011027;C001041015
04/02/2020 12:22:12;CAB TGE (BCA VA DR SLAWI COUNTER);569000;A002011027;C001041031
04/02/2020 12:22:50;CAB TGE (BCA VA DR TEGAL CABANG);2484000;A002011027;C001041031
04/02/2020 12:24:44;CAB SUB (BCA VA DR PCI COUNTER);33000;A002011027;C001041016
04/02/2020 12:25:51;CAB SST (BCA VA DR SALATIGA CABANG);443000;A002011027;C001041019
04/02/2020 12:27:29;CAB SUB (BCA VA DR SULAIMAN AGEN);2558275;A002011027;C001041016
04/02/2020 12:30:04;CAB MOK (BCA VA DR MOJOKERTO CABANG);1404000;A002011027;C002041051
04/02/2020 12:31:45;CAB PKL (BCA VA DR COMAL AGEN);633408;A002011027;C001041026
04/02/2020 12:36:08;CAB SUB (BCA VA DR WIYUNG AGEN);4233941;A002011027;C001041016
04/02/2020 12:36:15;CAB BJN (BCA VA DR BOJONEGORO CABANG);3077000;A002011027;C002041054
04/02/2020 12:38:25;CAB TKG (BCA VA DR LAMPUNG CABANG);1442851;A002011027;C002041034
04/02/2020 12:38:29;CAB SUB (BCA VA DR SURABAYA CABANG);11766850;A002011027;C001041016
04/02/2020 12:41:27;CAB MES (BCA VA DR AMPLAS MEDAN COUNTER);210000;A002011027;C002041038
04/02/2020 12:43:04;CAB TKG (BCA VA DR LAMPUNG CABANG);66000;A002011027;C002041034
04/02/2020 12:44:21;CAB PKL (BCA VA DR PEKALONGAN AGEN);4094325;A002011027;C001041026
04/02/2020 12:46:00;CAB MOK (BCA VA DR MOJOKERTO AGEN I);106000;A002011027;C002041051
04/02/2020 12:48:38;CAB MOK (BCA VA DR MOJOKERTO CABANG);4488000;A002011027;C002041051
04/02/2020 12:51:43;CAB BSI (BCA VA DR BEKASI CABANG);14765000;A002011027;C002041035
04/02/2020 12:52:37;CAB BSI (BCA VA DR JONGGOL AGEN);445000;A002011027;C002041035
04/02/2020 12:53:20;CAB TAN (BCA VA DR CIKUPA COUNTER);450000;A002011027;C001041021
04/02/2020 12:58:32;CAB SST (BCA VA DR SALATIGA CABANG);4389000;A002011027;C001041019
04/02/2020 12:59:42;CAB JBE (BCA VA DR JEMBER CABANG);6253000;A002011027;C001041027
04/02/2020 13:00:49;CAB TAN (BCA VA DR BATU CEPER AGEN);365000;A002011027;C001041021
04/02/2020 13:04:49;CAB XOJ (BCA VA DR COUNTER DRIYOREJO);3340000;A002011027;C002041049
04/02/2020 13:12:05;CAB TAN (BCA VA DR CIPONDOH AGEN);2066000;A002011027;C001041021
04/02/2020 13:14:29;CAB PWK (BCA VA DR PURWAKARTA CABANG);242000;A002011027;C002041041
04/02/2020 13:16:44;CAB SRG (BCA VA DR SEMARANG CABANG);1600000;A002011027;C001041014
04/02/2020 13:18:47;CAB MES (BCA VA DR PASAR III KRAKATAU AGEN);151280;A002011027;C002041038
04/02/2020 13:29:11;CAB SRG (BCA VA DR SEMARANG CABANG);6510804;A002011027;C001041014
04/02/2020 13:30:12;CAB SUB (BCA VA DR KLAMPIS AGEN);1980129;A002011027;C001041016
04/02/2020 13:32:09;CAB TAN (BCA VA DR TEGAL ROTAN AGEN);99394;A002011027;C001041021
04/02/2020 13:32:22;CAB XOJ (BCA VA DR SIDOARJO CABANG);65200160;A002011027;C002041049
04/02/2020 13:34:33;CAB XOJ (BCA VA DR SIDOARJO CABANG);5730158;A002011027;C002041049
04/02/2020 13:36:31;CAB KRW (BCA VA DR KARAWANG CABANG);412000;A002011027;C002041061
04/02/2020 13:42:39;CAB TAN (BCA VA DR CILEDUG AGEN);23300;A002011027;C001041021
04/02/2020 13:44:39;CAB SUB (BCA VA DR SURABAYA CABANG);2463483;A002011027;C001041016
04/02/2020 13:44:41;CAB SUB (BCA VA DR SURABAYA CABANG);1295821;A002011027;C001041016
04/02/2020 13:47:43;CAB JKT (BCA VA DR KEDOYA AGEN);2526900;A002011027;C001041011
04/02/2020 13:53:42;CAB TMA (BCA VA DR TASIKMALAYA CABANG);6827000;A002011027;C002041030
04/02/2020 13:54:31;CAB JKT (BCA VA DR CONDET AGEN);2637250;A002011027;C001041011
04/02/2020 13:55:01;CAB BSI (BCA VA DR BETOS AGEN);596250;A002011027;C002041035
04/02/2020 14:01:23;CAB SKM (BCA VA DR SUKABUMI CABANG);291000;A002011027;C001041023
04/02/2020 14:08:06;CAB SUB (BCA VA DR KEDUNG COWEK I);1110673;A002011027;C001041016
04/02/2020 14:08:18;CAB JKT (BCA VA DR RAWA DOMBA COUNTER);150000;A002011027;C001041011
04/02/2020 14:13:44;CAB BDO (BCA VA DR BANDUNG COUNTER);325000;A002011027;C001041012
04/02/2020 14:14:02;CAB MES (BCA VA DR MEDAN CABANG);1803500;A002011027;C002041038
04/02/2020 14:14:22;CAB SUB (BCA VA DR SURABAYA CABANG);751750;A002011027;C001041016
04/02/2020 14:15:16;CAB JKT (BCA VA DR LODAN AGEN);1739138;A002011027;C001041011
04/02/2020 14:18:23;CAB PWL (BCA VA DR PURWOKERTO CABANG);56000;A002011027;C001041024
04/02/2020 14:20:28;CAB TMA (BCA VA DR TASIKMALAYA CABANG);33000;A002011027;C002041030
04/02/2020 14:26:03;CAB SUB (BCA VA DR KEDUNG COWEK I);900000;A002011027;C001041016
04/02/2020 14:27:23;CAB TAN (BCA VA DR TANGERANG COUNTER);269400;A002011027;C001041021
04/02/2020 14:33:48;CAB TKG (BCA VA DR LAMPUNG CABANG);1628000;A002011027;C002041034
04/02/2020 14:36:49;CAB BSI (BCA VA DR ELLI SUKMAJAYA AGEN);2543000;A002011027;C002041035
04/02/2020 14:46:41;CAB DPS (BCA VA DR DENPASAR COUNTER);81000;A002011027;C001041017
04/02/2020 14:48:57;CAB KXT (BCA VA DR KLATEN CABANG);1977000;A002011027;C002041036
04/02/2020 14:53:42;CAB XOJ (BCA VA DR SIDOARJO CABANG);145600;A002011027;C002041049
04/02/2020 14:54:34;CAB XOJ (BCA VA DR SIDOARJO CABANG);88400;A002011027;C002041049
04/02/2020 14:54:37;CAB BSI (BCA VA DR BEKASI CABANG);574000;A002011027;C002041035
04/02/2020 14:55:12;CAB MLG (BCA VA DR MALANG CABANG);690000;A002011027;C001041015
04/02/2020 15:02:42;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);124000;A002011027;C001041018
04/02/2020 15:03:35;CAB MLG (BCA VA DR MALANG CABANG);277600;A002011027;C001041015
04/02/2020 15:06:15;CAB TAN (BCA VA DR TANGERANG COUNTER);80000;A002011027;C001041021
04/02/2020 15:06:34;CAB JKT (BCA VA DR PETA SELATAN COUNTER);34000;A002011027;C001041011
04/02/2020 15:09:22;CAB JOG (BCA VA DR SUPENO AGEN);720750;A002011027;C001041018
04/02/2020 15:16:09;CAB JKT (BCA VA DR KETAPANG AGEN);4384136;A002011027;C001041011
04/02/2020 15:17:04;CAB DPS (BCA VA DR DENPASAR COUNTER);103000;A002011027;C001041017
04/02/2020 15:21:18;CAB JKT (BCA VA DR KETAPANG AGEN);1288050;A002011027;C001041011
04/02/2020 15:22:28;CAB JKT (BCA VA DR KETAPANG AGEN);21700;A002011027;C001041011
04/02/2020 15:23:58;CAB BDO (BCA VA DR BANDUNG COUNTER);299000;A002011027;C001041012
04/02/2020 15:24:46;CAB XOJ (BCA VA DR COUNTER LEBO);49300;A002011027;C002041049
04/02/2020 15:25:10;CAB JBG (BCA VA DR JOMBANG CABANG);2246000;A002011027;C001041022
04/02/2020 15:28:32;CAB MES (BCA VA DR KATAMSO AGEN);1701000;A002011027;C002041038
04/02/2020 15:28:49;CAB MLG (BCA VA DR MALANG GUDANG);48000;A002011027;C001041015
04/02/2020 15:31:58;CAB DPS (BCA VA DR DENPASAR CABANG);263000;A002011027;C001041017
04/02/2020 15:32:48;CAB JKT (BCA VA DR PETA SELATAN COUNTER);55000;A002011027;C001041011
04/02/2020 15:32:58;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);91000;A002011027;C001041018
04/02/2020 15:35:48;CAB BRG (BCA VA DR BOGOR CABANG);28000;A002011027;C001041020
04/02/2020 15:42:16;CAB PWL (BCA VA DR PURWOKERTO CABANG);58000;A002011027;C001041024
04/02/2020 15:49:00;CAB MLG (BCA VA DR MALANG GUDANG);63000;A002011027;C001041015
04/02/2020 15:52:08;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);576000;A002011027;C001041021
04/02/2020 16:01:42;CAB BDO (BCA VA DR BANDUNG COUNTER);240000;A002011027;C001041012
04/02/2020 16:01:56;CAB BSI (BCA VA DR HANKAM AGEN);76000;A002011027;C002041035
04/02/2020 16:06:55;CAB DJB (BCA VA DR JAMBI CABANG);1512500;A002011027;C002041032
04/02/2020 16:16:32;CAB TMA (BCA VA DR TASIKMALAYA CABANG);143000;A002011027;C002041030
04/02/2020 16:18:56;CAB BSI (BCA VA DR CIBUBUR COUNTER);57000;A002011027;C002041035
04/02/2020 16:24:07;CAB TAN (BCA VA DR TANGERANG COUNTER);85400;A002011027;C001041021
04/02/2020 16:28:38;CAB TMA (BCA VA DR TASIKMALAYA CABANG);301000;A002011027;C002041030
04/02/2020 16:46:50;CAB BSI (BCA VA DR BANTAR GEBANG AGEN);351900;A002011027;C002041035
04/02/2020 16:48:45;CAB JKT (BCA VA DR SRENGSENG AGEN);32257;A002011027;C001041011
04/02/2020 16:51:02;CAB JKT (BCA VA DR SRENGSENG AGEN);254432;A002011027;C001041011
04/02/2020 16:57:27;CAB JKT (BCA VA DR RAWA BUAYA AGEN);2800075;A002011027;C001041011
04/02/2020 16:58:58;CAB MLG (BCA VA DR MALANG GUDANG);160000;A002011027;C001041015
04/02/2020 17:15:43;CAB BSI (BCA VA DR DUTA HARAPAN AGEN);276750;A002011027;C002041035
04/02/2020 17:19:02;CAB BSI (BCA VA DR KOTA WISATA AGEN);67200;A002011027;C002041035
04/02/2020 17:21:13;CAB TAN (BCA VA DR TANGERANG COUNTER);1730450;A002011027;C001041021
04/02/2020 17:23:13;CAB SUB (BCA VA DR SURABAYA CABANG);234300;A002011027;C001041016
04/02/2020 17:23:37;CAB JKT (BCA VA DR THAMRIN CITY AGEN);409200;A002011027;C001041011
04/02/2020 17:27:06;CAB JKT (BCA VA DR BINTARO ASPERINDO AGEN);739564;A002011027;C001041011
04/02/2020 17:29:02;CAB TAN (BCA VA DR TANGERANG COUNTER);40000;A002011027;C001041021
04/02/2020 17:46:02;CAB SUB (BCA VA DR PCI COUNTER);686000;A002011027;C001041016
04/02/2020 17:47:29;CAB BDO (BCA VA DR PAMEUNTASAN AGEN);3600000;A002011027;C001041012
04/02/2020 17:54:37;CAB GRT (BCA VA DR GARUT CABANG);297000;A002011027;C002041047
04/02/2020 18:03:18;CAB MLG (BCA VA DR MALANG CABANG);972900;A002011027;C001041015
04/02/2020 18:16:19;CAB TAN (BCA VA DR TANGERANG COUNTER);953150;A002011027;C001041021
04/02/2020 18:21:18;CAB SUB (BCA VA DR SURABAYA CABANG);1200000;A002011027;C001041016
04/02/2020 18:26:35;CAB SUB (BCA VA DR PCI COUNTER);2750000;A002011027;C001041016
04/02/2020 18:30:31;CAB MLG (BCA VA DR GADANG AGEN);3643430;A002011027;C001041015
04/02/2020 18:30:59;CAB TAN (BCA VA DR TANGERANG COUNTER);199000;A002011027;C001041021
04/02/2020 18:35:06;CAB PNK (BCA VA DR PONTIANAK CABANG);253000;A002011027;C002041059
