Tgl & Wkt;KETERANGAN;NOMINAL;Debit;Kredit
04/03/2020 09:49:42;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);564000;A002011027;C001041021
04/03/2020 09:51:01;CAB BSI (BCA VA DR HANKAM AGEN);2790000;A002011027;C002041035
04/03/2020 09:51:06;CAB XOJ (BCA VA DR SIDOARJO CABANG);160000;A002011027;C002041049
04/03/2020 09:54:28;CAB KII (BCA VA DR BLITAR AGEN);720800;A002011027;C001041033
04/03/2020 09:58:47;CAB PKL (BCA VA DR BATANG COUNTER);558000;A002011027;C001041026
04/03/2020 09:59:15;CAB BDO (BCA VA DR KATAPANG AGEN);262000;A002011027;C001041012
04/03/2020 09:59:32;CAB SUB (BCA VA DR DEMAK COUNTER);147400;A002011027;C001041016
04/03/2020 09:59:45;CAB JKT (BCA VA DR PERNIAGAAN AGEN);2651275;A002011027;C001041011
04/03/2020 10:02:06;CAB MGL (BCA VA DR MUNTILAN COUNTER);857000;A002011027;C001041032
04/03/2020 10:02:30;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);239000;A002011027;C001041018
04/03/2020 10:03:33;CAB DPS (BCA VA DR DENPASAR CABANG);135000;A002011027;C001041017
04/03/2020 10:04:33;CAB TAN (BCA VA DR TANGERANG COUNTER);68000;A002011027;C001041021
04/03/2020 10:05:13;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);24000;A002011027;C001041018
04/03/2020 10:10:28;CAB SUB (BCA VA DR BENOWO AGEN);60800;A002011027;C001041016
04/03/2020 10:12:44;CAB TAN (BCA VA DR TANGERANG COUNTER);79000;A002011027;C001041021
04/03/2020 10:20:49;CAB PLM (BCA VA DR PELAJU COUNTER);46000;A002011027;C001041036
04/03/2020 10:21:40;CAB CBN (BCA VA DR SAMPORA AGEN);65000;A002011027;C001041013
04/03/2020 10:22:12;CAB CBN (BCA VA DR PLERED COUNTER);1788000;A002011027;C001041013
04/03/2020 10:22:43;CAB CBN (BCA VA DR KUNINGAN COUNTER);1106000;A002011027;C001041013
04/03/2020 10:23:37;CAB CBN (BCA VA DR CIREBON CABANG);6035000;A002011027;C001041013
04/03/2020 10:25:23;CAB JKT (BCA VA DR OTISTA AGEN);3284235;A002011027;C001041011
04/03/2020 10:26:15;CAB KII (BCA VA DR KEDIRI CABANG);4703600;A002011027;C001041033
04/03/2020 10:27:36;CAB BDO (BCA VA DR DAKOTA BANDUNG);7512600;A002011027;C001041012
04/03/2020 10:31:10;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);7516000;A002011027;C001041021
04/03/2020 10:31:23;CAB JOG (BCA VA DR SLEMAN AGEN);2595475;A002011027;C001041018
04/03/2020 10:32:08;CAB JOG (BCA VA DR KALIURANG AGEN);2556725;A002011027;C001041018
04/03/2020 10:32:44;CAB BDO (BCA VA DR BANDUNG COUNTER);4941000;A002011027;C001041012
04/03/2020 10:32:50;CAB LMG (BCA VA DR LAMONGAN CABANG);735000;A002011027;C002041057
04/03/2020 10:33:36;CAB SUB (BCA VA DR PANDEGILING COUNTER);330000;A002011027;C001041016
04/03/2020 10:35:03;CAB JKT (BCA VA DR PETA SELATAN COUNTER);1408000;A002011027;C001041011
04/03/2020 10:36:23;CAB BSI (BCA VA DR CILEUNGSI AGEN);1149550;A002011027;C002041035
04/03/2020 10:36:48;CAB WNB (BCA VA DR WONOSOBO CABANG);143000;A002011027;C002041033
04/03/2020 10:38:42;CAB SRG (BCA VA DR SEMARANG CABANG);141000;A002011027;C001041014
04/03/2020 10:38:55;CAB SUB (BCA VA DR PANDEGILING COUNTER);210000;A002011027;C001041016
04/03/2020 10:43:08;CAB JKT (BCA VA DR KEDOYA AGEN);3372475;A002011027;C001041011
04/03/2020 10:45:19;CAB BRG (BCA VA DR BOGOR CABANG);6333000;A002011027;C001041020
04/03/2020 10:47:42;CAB MLG (BCA VA DR MALANG CABANG);320000;A002011027;C001041015
04/03/2020 10:48:36;CAB XOJ (BCA VA DR KLUDAN AGEN);2421875;A002011027;C002041049
04/03/2020 10:49:08;CAB MLG (BCA VA DR MALANG CABANG);328900;A002011027;C001041015
04/03/2020 10:50:02;CAB PLM (BCA VA DR ABU SAMAH AGEN);530000;A002011027;C001041036
04/03/2020 10:50:13;CAB SUB (BCA VA DR DEMAK COUNTER);70000;A002011027;C001041016
04/03/2020 10:52:01;CAB SUB (BCA VA DR DEMAK COUNTER);176000;A002011027;C001041016
04/03/2020 10:53:01;CAB BSI (BCA VA DR BINTARA AGEN);5361250;A002011027;C002041035
04/03/2020 10:54:02;CAB BSI (BCA VA DR BULAK KAPAL AGEN);2280000;A002011027;C002041035
04/03/2020 10:54:22;CAB BSI (BCA VA DR PEJATEN AGEN);207000;A002011027;C002041035
04/03/2020 10:54:50;CAB BWW (BCA VA DR BANYUWANGI CABANG);1290800;A002011027;C002041029
04/03/2020 10:56:35;CAB BDO (BCA VA DR DAKOTA BANDUNG);29000;A002011027;C001041012
04/03/2020 10:58:00;CAB BDO (BCA VA DR DAKOTA BANDUNG);29000;A002011027;C001041012
04/03/2020 10:58:54;CAB BDO (BCA VA DR DAKOTA BANDUNG);29000;A002011027;C001041012
04/03/2020 10:59:41;CAB BDO (BCA VA DR DAKOTA BANDUNG);29000;A002011027;C001041012
04/03/2020 11:04:43;CAB JKT (BCA VA DR JELAMBAR CONTER);169000;A002011027;C001041011
04/03/2020 11:06:17;CAB BSI (BCA VA DR BEKASI CABANG);479000;A002011027;C002041035
04/03/2020 11:08:12;CAB BSI (BCA VA DR CIBITUNG AGEN);2107550;A002011027;C002041035
04/03/2020 11:09:34;CAB DPS (BCA VA DR DENPASAR CABANG);337000;A002011027;C001041017
04/03/2020 11:09:52;CAB BSI (BCA VA DR CIKARANG COUNTER);3593000;A002011027;C002041035
04/03/2020 11:11:42;CAB MLG (BCA VA DR MALANG GUDANG);81000;A002011027;C001041015
04/03/2020 11:11:45;CAB BSI (BCA VA DR BANTAR GEBANG AGEN);417600;A002011027;C002041035
04/03/2020 11:13:11;CAB BSI (BCA VA DR BEKASI CABANG);211000;A002011027;C002041035
04/03/2020 11:13:45;CAB MLG (BCA VA DR MALANG CABANG);966500;A002011027;C001041015
04/03/2020 11:14:02;CAB KRW (BCA VA DR KARAWANG CABANG);361000;A002011027;C002041061
04/03/2020 11:18:15;CAB JKT (BCA VA DR PETA SELATAN COUNTER);1890000;A002011027;C001041011
04/03/2020 11:18:49;A. BJT (BCA VA DR BATURAJA AGEN);765150;A002011027;C002042064
04/03/2020 11:19:48;CAB SRG (BCA VA DR PUSPONJOLO AGEN);1952613;A002011027;C001041014
04/03/2020 11:20:25;CAB BSI (BCA VA DR HARAPAN INDAH AGEN);2863200;A002011027;C002041035
04/03/2020 11:21:04;CAB KWS (BCA VA DR KUDUS CABANG);5279100;A002011027;C001041025
04/03/2020 11:22:32;CAB SRG (BCA VA DR MAJAPAHIT AGEN);1498105;A002011027;C001041014
04/03/2020 11:23:31;CAB MGL (BCA VA DR MUNGKID AGEN);1504275;A002011027;C001041032
04/03/2020 11:24:15;CAB KWS (BCA VA DR KUDUS COUNTER);2605000;A002011027;C001041025
04/03/2020 11:24:17;CAB BSI (BCA VA DR BEKASI CABANG);4160750;A002011027;C002041035
04/03/2020 11:24:28;CAB SST (BCA VA DR SALATIGA CABANG);33609000;A002011027;C001041019
04/03/2020 11:27:14;CAB KXT (BCA VA DR KLATEN CABANG);3955000;A002011027;C002041036
04/03/2020 11:27:39;CAB TAN (BCA VA DR TANGERANG COUNTER);1380000;A002011027;C001041021
04/03/2020 11:27:44;CAB PSM (BCA VA DR PASURUAN COUNTER);1085000;A002011027;C001041028
04/03/2020 11:28:14;CAB PSM (BCA VA DR PASURUAN CABANG);1725000;A002011027;C001041028
04/03/2020 11:28:28;CAB TMA (BCA VA DR TASIKMALAYA CABANG);4302000;A002011027;C002041030
04/03/2020 11:29:13;CAB TKG (BCA VA DR LAMPUNG CABANG);222000;A002011027;C002041034
04/03/2020 11:33:06;CAB JKT (BCA VA DR LENTENG AGUNG AGEN);748704;A002011027;C001041011
04/03/2020 11:33:16;CAB TAN (BCA VA DR TANGERANG COUNTER);11605400;A002011027;C001041021
04/03/2020 11:34:02;CAB TAN (BCA VA DR PAMULANG AGEN);5055057;A002011027;C001041021
04/03/2020 11:34:47;CAB SUB (BCA VA DR TANDES AGEN);367400;A002011027;C001041016
04/03/2020 11:35:05;CAB JBE (BCA VA DR JEMBER CABANG);5247000;A002011027;C001041027
04/03/2020 11:35:29;CAB BSI (BCA VA DR PEJATEN AGEN);118800;A002011027;C002041035
04/03/2020 11:36:45;CAB SUB (BCA VA DR TOEASEY AGEN);802600;A002011027;C001041016
04/03/2020 11:37:21;CAB JKT (BCA VA DR PENGGILINGAN AGEN);4428195;A002011027;C001041011
04/03/2020 11:37:45;CAB XOJ (BCA VA DR MENGANTI AGEN);698104;A002011027;C002041049
04/03/2020 11:39:28;CAB BDO (BCA VA DR DAKOTA BANDUNG);12336577;A002011027;C001041012
04/03/2020 11:39:41;CAB BDO (BCA VA DR PASAR BARU AGEN);9028000;A002011027;C001041012
04/03/2020 11:40:22;CAB BDO (BCA VA DR RANCA EKEK AGEN);2534200;A002011027;C001041012
04/03/2020 11:41:04;CAB PKL (BCA VA DR COMAL AGEN);221650;A002011027;C001041026
04/03/2020 11:42:37;CAB TAN (BCA VA DR BATU CEPER AGEN);141000;A002011027;C001041021
04/03/2020 11:43:06;CAB TGE (BCA VA DR SLAWI COUNTER);54000;A002011027;C001041031
04/03/2020 11:43:18;CAB SRG (BCA VA DR BETENG AGEN);3813410;A002011027;C001041014
04/03/2020 11:44:08;CAB TGE (BCA VA DR TEGAL CABANG);3298000;A002011027;C001041031
04/03/2020 11:46:05;CAB SEG (BCA VA DR SERANG CABANG);1092000;A002011027;C002041042
04/03/2020 11:46:12;CAB BSI (BCA VA DR DEPOK COUNTER);416000;A002011027;C002041035
04/03/2020 11:46:56;CAB SEG (BCA VA DR SERANG COUNTER);2630000;A002011027;C002041042
04/03/2020 11:47:35;CAB PKU (BCA VA DR PEKANBARU CABANG);5237000;A002011027;C002041040
04/03/2020 11:48:41;CAB DPS (BCA VA DR DENPASAR CABANG);6112000;A002011027;C001041017
04/03/2020 11:48:54;CAB JKT (BCA VA DR PETA SELATAN COUNTER);132000;A002011027;C001041011
04/03/2020 11:51:49;CAB KXT (BCA VA DR KLATEN AGEN);353000;A002011027;C002041036
04/03/2020 11:53:26;CAB TAN (BCA VA DR CIKUPA COUNTER);471000;A002011027;C001041021
04/03/2020 11:55:50;CAB SRG (BCA VA DR SEMARANG CABANG);1700000;A002011027;C001041014
04/03/2020 11:56:18;CAB JKT (BCA VA DR DAKOTA JAKARTA);24190000;A002011027;C001041011
04/03/2020 11:56:45;CAB MOK (BCA VA DR MOJOKERTO CABANG);384000;A002011027;C002041051
04/03/2020 11:59:10;CAB KWS (BCA VA DR LUKMONOHADI AGEN);1491720;A002011027;C001041025
04/03/2020 12:00:51;CAB XOJ (BCA VA DR BAMBE AGEN);661463;A002011027;C002041049
04/03/2020 12:02:05;CAB SRG (BCA VA DR SEMARANG CABANG);500000;A002011027;C001041014
04/03/2020 12:03:20;CAB PWL (BCA VA DR CILACAP COUNTER);93000;A002011027;C001041024
04/03/2020 12:07:25;CAB SUB (BCA VA DR SURABAYA CABANG);450000;A002011027;C001041016
04/03/2020 12:11:43;CAB GRT (BCA VA DR GARUT CABANG);5854000;A002011027;C002041047
04/03/2020 12:13:30;CAB TAN (BCA VA DR TANGERANG CABANG);19873200;A002011027;C001041021
04/03/2020 12:16:06;CAB TAN (BCA VA DR TANGERANG COUNTER);347000;A002011027;C001041021
04/03/2020 12:17:42;CAB MGL (BCA VA DR MAGELANG CABANG);1932000;A002011027;C001041032
04/03/2020 12:17:45;CAB TAN (BCA VA DR PONDOK AREN AGEN);5711396;A002011027;C001041021
04/03/2020 12:18:33;CAB BSI (BCA VA DR CIRACAS AGEN);2258500;A002011027;C002041035
04/03/2020 12:20:07;CAB SKM (BCA VA DR SUKABUMI CABANG);789000;A002011027;C001041023
04/03/2020 12:22:48;CAB MLG (BCA VA DR MALANG CABANG);395000;A002011027;C001041015
04/03/2020 12:23:26;CAB JKT (BCA VA DR RAWA DOMBA COUNTER);129000;A002011027;C001041011
04/03/2020 12:24:31;CAB PLM (BCA VA DR PALEMBANG CABANG);2759000;A002011027;C001041036
04/03/2020 12:25:10;CAB JBG (BCA VA DR JOMBANG CABANG);1881100;A002011027;C001041022
04/03/2020 12:26:27;CAB SUB (BCA VA DR PCI COUNTER);93000;A002011027;C001041016
04/03/2020 12:27:35;CAB WNB (BCA VA DR WONOSOBO CABANG);1031000;A002011027;C002041033
04/03/2020 12:27:56;CAB MES (BCA VA DR MEDAN CABANG);723450;A002011027;C002041038
04/03/2020 12:28:36;CAB SRG (BCA VA DR SEMARANG CABANG);5130600;A002011027;C001041014
04/03/2020 12:29:35;CAB BSI (BCA VA DR ELLI SUKMAJAYA AGEN);2134000;A002011027;C002041035
04/03/2020 12:31:15;CAB SUB (BCA VA DR KLAMPIS AGEN);2224060;A002011027;C001041016
04/03/2020 12:31:44;CAB JKT (BCA VA DR JELAMBAR CONTER);128000;A002011027;C001041011
04/03/2020 12:35:44;CAB JKT (BCA VA DR PS.PAGI/COUNTER);2654000;A002011027;C001041011
04/03/2020 12:36:26;CAB XOJ (BCA VA DR COUNTER DRIYOREJO);1963000;A002011027;C002041049
04/03/2020 12:38:55;CAB JKT (BCA VA DR JAYAKARTA COUNTER);10373100;A002011027;C001041011
04/03/2020 12:39:27;CAB MLG (BCA VA DR MALANG CABANG);17651600;A002011027;C001041015
04/03/2020 12:41:50;CAB PDG (BCA VA DR PADANG CABANG);340000;A002011027;C002041039
04/03/2020 12:48:15;CAB TAN (BCA VA DR TANGERANG CABANG);2237000;A002011027;C001041021
04/03/2020 12:56:26;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);35000;A002011027;C001041021
04/03/2020 12:57:06;CAB SUB (BCA VA DR WIYUNG AGEN);5960834;A002011027;C001041016
04/03/2020 12:58:48;CAB PKL (BCA VA DR PEKALONGAN AGEN);5700900;A002011027;C001041026
04/03/2020 13:04:13;CAB PWK (BCA VA DR PURWAKARTA CABANG);535000;A002011027;C002041041
04/03/2020 13:05:23;CAB TAN (BCA VA DR TANAH TINGGI AGEN);7659325;A002011027;C001041021
04/03/2020 13:07:43;CAB JKT (BCA VA DR RAWA DOMBA COUNTER);607000;A002011027;C001041011
04/03/2020 13:07:43;CAB SRG (BCA VA DR SEMARANG COUNTER);175000;A002011027;C001041014
04/03/2020 13:10:09;CAB BSI (BCA VA DR CIGANJUR AGEN);3360000;A002011027;C002041035
04/03/2020 13:11:22;CAB BRG (BCA VA DR BOGOR CABANG);170000;A002011027;C001041020
04/03/2020 13:11:50;CAB BDO (BCA VA DR MARGAASIH AGEN);226600;A002011027;C001041012
04/03/2020 13:12:13;CAB BRG (BCA VA DR PARUNG AGEN);168020;A002011027;C001041020
04/03/2020 13:18:04;CAB SUB (BCA VA DR SURABAYA CABANG);23612995;A002011027;C001041016
04/03/2020 13:20:27;CAB BSI (BCA VA DR CIBUBUR COUNTER);55000;A002011027;C002041035
04/03/2020 13:20:51;CAB BSI (BCA VA DR BEKASI CABANG);351950;A002011027;C002041035
04/03/2020 13:29:36;CAB TAN (BCA VA DR CIPONDOH AGEN);6348000;A002011027;C001041021
04/03/2020 13:29:42;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);5997200;A002011027;C001041018
04/03/2020 13:30:14;CAB JKT (BCA VA DR PETA SELATAN COUNTER);54000;A002011027;C001041011
04/03/2020 13:30:51;CAB DPS (BCA VA DR DENPASAR COUNTER);388000;A002011027;C001041017
04/03/2020 13:35:42;CAB DPS (BCA VA DR DENPASAR CABANG);76000;A002011027;C001041017
04/03/2020 13:36:18;CAB SKM (BCA VA DR SUKABUMI CABANG);1650000;A002011027;C001041023
04/03/2020 13:36:21;CAB XOJ (BCA VA DR SIDOARJO CABANG);3080000;A002011027;C002041049
04/03/2020 13:44:40;CAB DPS (BCA VA DR DENPASAR CABANG);95000;A002011027;C001041017
04/03/2020 13:47:08;CAB SUB (BCA VA DR DEMAK COUNTER);130000;A002011027;C001041016
04/03/2020 13:50:17;CAB SUB (BCA VA DR PANDEGILING COUNTER);580000;A002011027;C001041016
04/03/2020 13:50:32;CAB SUB (BCA VA DR SULAIMAN AGEN);1423675;A002011027;C001041016
04/03/2020 13:53:46;CAB PKL (BCA VA DR PEKALONGAN CABANG);9890480;A002011027;C001041026
04/03/2020 13:59:41;CAB DPS (BCA VA DR DENPASAR COUNTER);562000;A002011027;C001041017
04/03/2020 14:01:22;CAB DPS (BCA VA DR DENPASAR CABANG);65000;A002011027;C001041017
04/03/2020 14:04:25;CAB MGL (BCA VA DR SECANG AGEN);1157075;A002011027;C001041032
04/03/2020 14:08:46;CAB PWL (BCA VA DR PURWOKERTO CABANG);4089750;A002011027;C001041024
04/03/2020 14:09:37;CAB TAN (BCA VA DR TEGAL ROTAN AGEN);275125;A002011027;C001041021
04/03/2020 14:09:46;CAB JKT (BCA VA DR PETA SELATAN COUNTER);540000;A002011027;C001041011
04/03/2020 14:13:46;CAB MES (BCA VA DR MEDAN CABANG);3326000;A002011027;C002041038
04/03/2020 14:16:35;CAB MOK (BCA VA DR MOJOKERTO AGEN I);303000;A002011027;C002041051
04/03/2020 14:17:07;CAB MOK (BCA VA DR MOJOKERTO CABANG);5504000;A002011027;C002041051
04/03/2020 14:17:21;CAB BSI (BCA VA DR DUTA HARAPAN AGEN);689250;A002011027;C002041035
04/03/2020 14:24:05;CAB JKT (BCA VA DR PETA SELATAN COUNTER);454000;A002011027;C001041011
04/03/2020 14:24:43;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);726500;A002011027;C001041018
04/03/2020 14:25:16;CAB SUB (BCA VA DR SURABAYA CABANG);222000;A002011027;C001041016
04/03/2020 14:29:15;CAB MES (BCA VA DR MEDAN CABANG);1512249;A002011027;C002041038
04/03/2020 14:31:24;CAB BSI (BCA VA DR JONGGOL AGEN);38000;A002011027;C002041035
04/03/2020 14:35:29;CAB JKT (BCA VA DR CONDET AGEN);2539300;A002011027;C001041011
04/03/2020 14:36:18;CAB XOJ (BCA VA DR SIDOARJO CABANG);185000;A002011027;C002041049
04/03/2020 14:42:25;CAB TKG (BCA VA DR LAMPUNG CABANG);3296600;A002011027;C002041034
04/03/2020 14:45:50;CAB TAN (BCA VA DR TANGERANG COUNTER);1785000;A002011027;C001041021
04/03/2020 14:49:39;CAB JKT (BCA VA DR JELAMBAR CONTER);194000;A002011027;C001041011
04/03/2020 14:54:39;CAB BSI (BCA VA DR BANTAR GEBANG AGEN);1201050;A002011027;C002041035
04/03/2020 14:54:48;CAB SUB (BCA VA DR SIDOTOPO COUNTER);200000;A002011027;C001041016
04/03/2020 14:57:16;CAB SUB (BCA VA DR PANDEGILING COUNTER);68000;A002011027;C001041016
04/03/2020 15:03:08;CAB XOJ (BCA VA DR SIDOARJO CABANG);652700;A002011027;C002041049
04/03/2020 15:06:12;CAB CJR (BCA VA DR CIANJUR CABANG);38000;A002011027;C002041043
04/03/2020 15:08:02;CAB BRG (BCA VA DR CIBUNGBULANG AGEN);102300;A002011027;C001041020
04/03/2020 15:09:34;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);143000;A002011027;C001041021
04/03/2020 15:10:03;CAB DPS (BCA VA DR DENPASAR COUNTER);304000;A002011027;C001041017
04/03/2020 15:14:59;CAB BDO (BCA VA DR BANDUNG COUNTER);710000;A002011027;C001041012
04/03/2020 15:15:40;CAB BDO (BCA VA DR BANDUNG COUNTER);29000;A002011027;C001041012
04/03/2020 15:19:41;CAB MES (BCA VA DR KATAMSO AGEN);1186500;A002011027;C002041038
04/03/2020 15:24:49;CAB JKT (BCA VA DR RAWA DOMBA COUNTER);1750000;A002011027;C001041011
04/03/2020 15:28:51;CAB BWW (BCA VA DR GENTENG AGEN);2017650;A002011027;C002041029
04/03/2020 15:32:44;CAB MLG (BCA VA DR MALANG GUDANG);179000;A002011027;C001041015
04/03/2020 15:34:21;CAB BDO (BCA VA DR BANDUNG COUNTER);75000;A002011027;C001041012
04/03/2020 15:35:46;CAB BSI (BCA VA DR BETOS AGEN);205200;A002011027;C002041035
04/03/2020 15:46:29;CAB DPS (BCA VA DR DENPASAR CABANG);173000;A002011027;C001041017
04/03/2020 15:46:53;CAB PSM (BCA VA DR PASURUAN CABANG);703292;A002011027;C001041028
04/03/2020 15:48:11;CAB BDO (BCA VA DR BANDUNG COUNTER);285000;A002011027;C001041012
04/03/2020 15:48:18;CAB BSI (BCA VA DR CIBUBUR COUNTER);135000;A002011027;C002041035
04/03/2020 15:50:22;CAB JKT (BCA VA DR LODAN AGEN);166846;A002011027;C001041011
04/03/2020 15:51:41;CAB SUB (BCA VA DR SURABAYA CABANG);182600;A002011027;C001041016
04/03/2020 15:51:55;CAB SKM (BCA VA DR SUKABUMI CABANG);299000;A002011027;C001041023
04/03/2020 15:53:20;CAB BWW (BCA VA DR GENTENG AGEN);16580;A002011027;C002041029
04/03/2020 15:58:08;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);96000;A002011027;C001041018
04/03/2020 16:03:07;CAB SUB (BCA VA DR PANDEGILING COUNTER);176000;A002011027;C001041016
04/03/2020 16:09:34;CAB PLM (BCA VA DR PALEMBANG CABANG);1877900;A002011027;C001041036
04/03/2020 16:13:17;CAB BDO (BCA VA DR BANDUNG COUNTER);217000;A002011027;C001041012
04/03/2020 16:14:57;CAB TMA (BCA VA DR TASIKMALAYA CABANG);216000;A002011027;C002041030
04/03/2020 16:15:45;CAB PDG (BCA VA DR PADANG CABANG);776050;A002011027;C002041039
04/03/2020 16:16:43;CAB TAN (BCA VA DR CIKUPA COUNTER);77000;A002011027;C001041021
04/03/2020 16:19:22;CAB JKT (BCA VA DR BINTARO ASPERINDO AGEN);476388;A002011027;C001041011
04/03/2020 16:22:36;CAB TMA (BCA VA DR TASIKMALAYA CABANG);187000;A002011027;C002041030
04/03/2020 16:26:00;CAB TAN (BCA VA DR TANGERANG COUNTER);270000;A002011027;C001041021
04/03/2020 16:27:59;CAB SKM (BCA VA DR SUKABUMI CABANG);640000;A002011027;C001041023
